sample_id,hive_id,device_id,timestamp,hive_age_days,days_since_last_harvest,cycle_progress,scenario_type,season,weather_state,temp,humidity,mq2_value,mq3_value,mq5_value,mq135_value,maturity_index,stress_index,readiness_score,readiness_level,out_of_distribution_case,threshold_warning_count,critical_stress_flag
BH-EAR-002-046,HIVE-002,ESP32-1002,2026-01-19T08:00:00,69,28,0.2298,early_stage_healthy,inter_monsoon,humid_rain,30.66,73.54,96,77,159,172,0.206,0.0,0.2602,not_ready,False,0,False
BH-EAR-002-047,HIVE-002,ESP32-1002,2026-01-19T14:00:00,69,33,0.2377,early_stage_healthy,inter_monsoon,humid_rain,30.45,73.5,96,85,158,166,0.1987,0.0,0.2542,not_ready,False,0,False
BH-EAR-002-048,HIVE-002,ESP32-1002,2026-01-19T20:00:00,69,28,0.238,early_stage_healthy,inter_monsoon,cloudy_stable,30.69,70.19,90,83,158,157,0.1825,0.0,0.2384,not_ready,False,0,False
BH-EAR-002-049,HIVE-002,ESP32-1002,2026-01-20T02:00:00,70,35,0.2161,early_stage_healthy,inter_monsoon,stable_clear,30.79,68.88,97,85,154,167,0.1784,0.0,0.2358,not_ready,False,0,False
BH-EAR-002-050,HIVE-002,ESP32-1002,2026-01-20T08:00:00,70,31,0.2411,early_stage_healthy,inter_monsoon,stable_clear,31.23,67.25,94,82,148,169,0.2259,0.0,0.2769,not_ready,False,0,False
BH-EAR-002-051,HIVE-002,ESP32-1002,2026-01-20T14:00:00,71,29,0.24,early_stage_healthy,inter_monsoon,stable_clear,31.3,67.36,89,82,149,172,0.1938,0.0,0.2502,not_ready,False,0,False
BH-EAR-002-052,HIVE-002,ESP32-1002,2026-01-20T20:00:00,71,27,0.2374,early_stage_healthy,inter_monsoon,stable_clear,31.39,66.08,89,81,153,176,0.1958,0.0,0.2514,not_ready,False,0,False
BH-EAR-002-053,HIVE-002,ESP32-1002,2026-01-21T02:00:00,72,28,0.254,early_stage_healthy,inter_monsoon,humid_rain,30.83,70.57,96,91,166,183,0.2167,0.0,0.2669,not_ready,False,0,False
BH-EAR-002-054,HIVE-002,ESP32-1002,2026-01-21T08:00:00,72,30,0.266,early_stage_healthy,inter_monsoon,humid_rain,31.01,72.3,100,90,158,179,0.2224,0.0,0.2743,not_ready,False,0,False
BH-EAR-002-055,HIVE-002,ESP32-1002,2026-01-21T14:00:00,72,35,0.2541,early_stage_healthy,inter_monsoon,post_rain,30.77,71.68,94,91,160,175,0.2296,0.0,0.2811,not_ready,False,0,False
BH-EAR-002-056,HIVE-002,ESP32-1002,2026-01-21T20:00:00,73,35,0.2482,early_stage_healthy,inter_monsoon,post_rain,30.54,72.27,97,93,159,176,0.211,0.0,0.2649,not_ready,False,0,False
BH-EAR-002-057,HIVE-002,ESP32-1002,2026-01-22T02:00:00,73,28,0.2434,early_stage_healthy,inter_monsoon,stable_clear,31.28,68.81,96,88,158,181,0.2409,0.0,0.2887,not_ready,False,0,False
BH-EAR-002-058,HIVE-002,ESP32-1002,2026-01-22T08:00:00,74,29,0.2656,early_stage_healthy,inter_monsoon,stable_clear,31.64,68.6,93,87,152,168,0.2296,0.0,0.2809,not_ready,False,0,False
BH-EAR-002-059,HIVE-002,ESP32-1002,2026-01-22T14:00:00,74,36,0.2627,early_stage_healthy,inter_monsoon,stable_clear,31.73,67.45,91,83,152,172,0.2691,0.0,0.3159,not_ready,False,0,False
BH-EAR-002-060,HIVE-002,ESP32-1002,2026-01-22T20:00:00,74,32,0.2816,early_stage_healthy,inter_monsoon,stable_clear,31.98,65.91,82,80,151,170,0.2372,0.0,0.2872,not_ready,False,0,False
BH-EAR-002-061,HIVE-002,ESP32-1002,2026-01-23T02:00:00,75,34,0.2921,early_stage_healthy,inter_monsoon,humid_rain,31.28,69.41,95,84,155,169,0.2507,0.0,0.2971,not_ready,False,0,False
BH-EAR-002-062,HIVE-002,ESP32-1002,2026-01-23T08:00:00,75,36,0.2628,early_stage_healthy,inter_monsoon,humid_rain,30.62,72.34,99,85,172,177,0.2344,0.0,0.2832,not_ready,False,0,False
BH-EAR-002-063,HIVE-002,ESP32-1002,2026-01-23T14:00:00,75,36,0.2776,early_stage_healthy,inter_monsoon,humid_rain,30.41,74.59,100,88,170,186,0.2178,0.0,0.27,not_ready,False,0,False
BH-EAR-002-064,HIVE-002,ESP32-1002,2026-01-23T20:00:00,76,37,0.2954,early_stage_healthy,inter_monsoon,post_rain,30.41,74.0,98,83,164,174,0.2553,0.0,0.3041,not_ready,False,0,False
BH-EAR-002-065,HIVE-002,ESP32-1002,2026-01-24T02:00:00,76,34,0.2777,early_stage_healthy,inter_monsoon,post_rain,30.87,72.84,102,75,166,175,0.2184,0.0,0.2704,not_ready,False,0,False
BH-EAR-002-066,HIVE-002,ESP32-1002,2026-01-24T08:00:00,76,35,0.2933,early_stage_healthy,inter_monsoon,post_rain,30.67,72.87,105,83,174,184,0.2663,0.0,0.3136,not_ready,False,0,False
BH-EAR-002-067,HIVE-002,ESP32-1002,2026-01-24T14:00:00,76,35,0.2732,early_stage_healthy,inter_monsoon,cloudy_stable,31.05,70.63,97,77,165,178,0.242,0.0,0.2907,not_ready,False,0,False
BH-EAR-002-068,HIVE-002,ESP32-1002,2026-01-24T20:00:00,77,35,0.2941,early_stage_healthy,inter_monsoon,cloudy_stable,31.15,69.74,95,75,166,178,0.249,0.0,0.2984,not_ready,False,0,False
BH-EAR-002-069,HIVE-002,ESP32-1002,2026-01-25T02:00:00,77,32,0.2794,early_stage_healthy,inter_monsoon,cloudy_stable,31.29,69.01,90,83,156,168,0.221,0.0,0.2733,not_ready,False,0,False
BH-EAR-002-070,HIVE-002,ESP32-1002,2026-01-25T08:00:00,77,33,0.3043,early_stage_healthy,inter_monsoon,post_rain,31.13,71.65,96,79,159,175,0.2895,0.0,0.3329,not_ready,False,0,False
BH-EAR-002-071,HIVE-002,ESP32-1002,2026-01-25T14:00:00,77,39,0.2864,early_stage_healthy,inter_monsoon,post_rain,30.47,72.29,98,78,157,166,0.2326,0.0,0.2829,not_ready,False,0,False
BH-EAR-002-072,HIVE-002,ESP32-1002,2026-01-25T20:00:00,77,37,0.2764,early_stage_healthy,inter_monsoon,stable_clear,31.14,69.85,97,81,157,174,0.2146,0.0,0.2662,not_ready,False,0,False
BH-EAR-002-073,HIVE-002,ESP32-1002,2026-01-26T02:00:00,78,40,0.2823,early_stage_healthy,inter_monsoon,stable_clear,31.41,67.25,87,72,157,158,0.2295,0.0,0.2796,not_ready,False,0,False
BH-EAR-002-074,HIVE-002,ESP32-1002,2026-01-26T08:00:00,78,37,0.2843,early_stage_healthy,inter_monsoon,stable_clear,31.46,67.11,85,75,156,165,0.283,0.0,0.3287,not_ready,False,0,False
BH-EAR-002-075,HIVE-002,ESP32-1002,2026-01-26T14:00:00,78,34,0.2924,early_stage_healthy,inter_monsoon,humid_rain,30.92,69.9,96,83,154,181,0.2674,0.0,0.3123,not_ready,False,0,False
BH-EAR-002-076,HIVE-002,ESP32-1002,2026-01-26T20:00:00,78,40,0.3157,early_stage_healthy,inter_monsoon,post_rain,31.02,71.76,93,83,163,184,0.3038,0.0,0.346,not_ready,False,0,False
BH-EAR-002-077,HIVE-002,ESP32-1002,2026-01-27T02:00:00,78,40,0.2899,early_stage_healthy,inter_monsoon,cloudy_stable,31.15,69.72,92,82,153,177,0.2754,0.0,0.3209,not_ready,False,0,False
BH-EAR-002-078,HIVE-002,ESP32-1002,2026-01-27T08:00:00,78,40,0.2912,early_stage_healthy,inter_monsoon,cloudy_stable,31.02,69.76,98,87,149,163,0.2962,0.0,0.34,not_ready,False,0,False
BH-EAR-002-079,HIVE-002,ESP32-1002,2026-01-27T14:00:00,78,42,0.2956,early_stage_healthy,inter_monsoon,cloudy_stable,31.09,70.1,98,83,147,181,0.244,0.0,0.2941,not_ready,False,0,False
BH-EAR-003-000,HIVE-003,ESP32-1003,2026-03-12T00:00:00,40,9,0.143,early_stage_healthy,wet,storm_front,27.75,73.71,98,71,132,171,0.1058,0.0,0.171,not_ready,False,0,False
BH-EAR-003-001,HIVE-003,ESP32-1003,2026-03-12T06:00:00,40,11,0.1258,early_stage_healthy,wet,storm_front,27.18,77.13,106,74,141,168,0.0927,0.0,0.1584,not_ready,False,0,False
BH-EAR-003-002,HIVE-003,ESP32-1003,2026-03-12T12:00:00,40,9,0.1393,early_stage_healthy,wet,storm_front,26.75,77.47,118,82,145,173,0.1446,0.0,0.2057,not_ready,False,0,False
BH-EAR-003-003,HIVE-003,ESP32-1003,2026-03-12T18:00:00,40,13,0.1219,early_stage_healthy,wet,cloudy_stable,27.51,76.46,109,81,147,184,0.1465,0.0,0.2066,not_ready,False,0,False
BH-EAR-003-004,HIVE-003,ESP32-1003,2026-03-13T00:00:00,40,16,0.1557,early_stage_healthy,wet,post_rain,27.74,76.75,105,79,142,187,0.1361,0.0,0.1989,not_ready,False,0,False
BH-EAR-003-005,HIVE-003,ESP32-1003,2026-03-13T06:00:00,40,11,0.1579,early_stage_healthy,wet,post_rain,27.51,76.72,106,74,138,185,0.1718,0.0,0.2305,not_ready,False,0,False
BH-EAR-003-006,HIVE-003,ESP32-1003,2026-03-13T12:00:00,41,13,0.1497,early_stage_healthy,wet,post_rain,27.26,76.41,105,79,135,184,0.127,0.0,0.1909,not_ready,False,0,False
BH-EAR-003-007,HIVE-003,ESP32-1003,2026-03-13T18:00:00,41,11,0.1231,early_stage_healthy,wet,post_rain,27.69,75.53,111,72,140,174,0.1596,0.0,0.2187,not_ready,False,0,False
BH-EAR-003-008,HIVE-003,ESP32-1003,2026-03-14T00:00:00,41,11,0.1623,early_stage_healthy,wet,cloudy_stable,27.83,73.99,102,71,145,183,0.1788,0.0,0.236,not_ready,False,0,False
BH-EAR-003-009,HIVE-003,ESP32-1003,2026-03-14T06:00:00,41,16,0.1523,early_stage_healthy,wet,cloudy_stable,27.84,73.92,98,66,138,181,0.1221,0.0,0.1871,not_ready,False,0,False
BH-EAR-003-010,HIVE-003,ESP32-1003,2026-03-14T12:00:00,42,16,0.1339,early_stage_healthy,wet,cloudy_stable,27.64,73.74,94,70,131,179,0.1257,0.0,0.1898,not_ready,False,0,False
BH-EAR-003-011,HIVE-003,ESP32-1003,2026-03-14T18:00:00,42,13,0.1563,early_stage_healthy,wet,cloudy_stable,28.04,73.53,96,69,135,167,0.1167,0.0,0.1816,not_ready,False,0,False
BH-EAR-003-012,HIVE-003,ESP32-1003,2026-03-15T00:00:00,42,14,0.1415,early_stage_healthy,wet,cloudy_stable,28.27,73.54,93,77,134,159,0.134,0.0,0.1972,not_ready,False,0,False
BH-EAR-003-013,HIVE-003,ESP32-1003,2026-03-15T06:00:00,43,19,0.1542,early_stage_healthy,wet,cloudy_stable,28.14,72.85,97,75,140,166,0.1523,0.0,0.2132,not_ready,False,0,False
BH-EAR-003-014,HIVE-003,ESP32-1003,2026-03-15T12:00:00,43,15,0.1674,early_stage_healthy,wet,cloudy_stable,27.68,73.63,105,74,152,159,0.1427,0.0,0.2039,not_ready,False,0,False
BH-EAR-003-015,HIVE-003,ESP32-1003,2026-03-15T18:00:00,43,19,0.1661,early_stage_healthy,wet,cloudy_stable,28.08,73.26,103,75,155,160,0.1211,0.0,0.1855,not_ready,False,0,False
BH-EAR-003-016,HIVE-003,ESP32-1003,2026-03-16T00:00:00,44,15,0.1773,early_stage_healthy,wet,cloudy_stable,27.82,73.26,103,78,141,159,0.1648,0.0,0.2242,not_ready,False,0,False
BH-EAR-003-017,HIVE-003,ESP32-1003,2026-03-16T06:00:00,44,12,0.154,early_stage_healthy,wet,cloudy_stable,28.03,73.55,102,70,133,161,0.1755,0.0,0.2336,not_ready,False,0,False
BH-EAR-003-018,HIVE-003,ESP32-1003,2026-03-16T12:00:00,45,18,0.1879,early_stage_healthy,wet,cloudy_stable,27.66,73.0,104,80,138,169,0.1948,0.0,0.2501,not_ready,False,0,False
BH-EAR-003-019,HIVE-003,ESP32-1003,2026-03-16T18:00:00,45,20,0.1848,early_stage_healthy,wet,cloudy_stable,27.89,73.36,102,78,147,166,0.1336,0.0,0.1967,not_ready,False,0,False
BH-EAR-003-020,HIVE-003,ESP32-1003,2026-03-17T00:00:00,46,14,0.1868,early_stage_healthy,wet,cloudy_stable,27.74,73.85,99,73,142,164,0.1569,0.0,0.2173,not_ready,False,0,False
BH-EAR-003-021,HIVE-003,ESP32-1003,2026-03-17T06:00:00,46,19,0.1968,early_stage_healthy,wet,cloudy_stable,27.87,73.45,106,68,138,170,0.144,0.0,0.2059,not_ready,False,0,False
BH-EAR-003-022,HIVE-003,ESP32-1003,2026-03-17T12:00:00,47,25,0.1789,early_stage_healthy,wet,cloudy_stable,28.25,73.31,97,77,138,173,0.1445,0.0,0.206,not_ready,False,0,False
BH-EAR-003-023,HIVE-003,ESP32-1003,2026-03-17T18:00:00,47,20,0.1884,early_stage_healthy,wet,humid_rain,28.55,75.76,102,79,147,173,0.1731,0.0,0.2303,not_ready,False,0,False
BH-EAR-003-024,HIVE-003,ESP32-1003,2026-03-18T00:00:00,48,16,0.1759,early_stage_healthy,wet,humid_rain,27.74,76.82,107,75,149,181,0.123,0.0,0.1858,not_ready,False,0,False
BH-EAR-003-025,HIVE-003,ESP32-1003,2026-03-18T06:00:00,49,18,0.1804,early_stage_healthy,wet,humid_rain,27.79,78.04,108,83,153,180,0.1438,0.0,0.2056,not_ready,False,0,False
BH-EAR-003-026,HIVE-003,ESP32-1003,2026-03-18T12:00:00,49,19,0.2208,early_stage_healthy,wet,humid_rain,27.18,78.27,108,86,151,180,0.1951,0.0,0.2503,not_ready,False,0,False
BH-EAR-003-027,HIVE-003,ESP32-1003,2026-03-18T18:00:00,50,22,0.2234,early_stage_healthy,wet,humid_rain,27.3,79.18,114,90,164,183,0.1592,0.0,0.219,not_ready,False,0,False
BH-EAR-003-028,HIVE-003,ESP32-1003,2026-03-19T00:00:00,50,19,0.228,early_stage_healthy,wet,humid_rain,27.45,78.75,115,83,157,177,0.1925,0.0,0.2486,not_ready,False,0,False
BH-EAR-003-029,HIVE-003,ESP32-1003,2026-03-19T06:00:00,51,28,0.2078,early_stage_healthy,wet,post_rain,28.01,79.8,112,91,157,178,0.2141,0.0,0.2666,not_ready,False,0,False
BH-EAR-003-030,HIVE-003,ESP32-1003,2026-03-19T12:00:00,52,22,0.2314,early_stage_healthy,wet,post_rain,28.19,80.95,106,85,152,183,0.2132,0.0,0.2664,not_ready,False,1,False
BH-EAR-003-031,HIVE-003,ESP32-1003,2026-03-19T18:00:00,52,25,0.2387,early_stage_healthy,wet,post_rain,28.03,79.11,114,82,148,183,0.2264,0.0,0.2778,not_ready,False,0,False
BH-EAR-003-032,HIVE-003,ESP32-1003,2026-03-20T00:00:00,53,27,0.2486,early_stage_healthy,wet,post_rain,28.15,77.84,112,76,147,171,0.2118,0.0,0.2653,not_ready,False,0,False
BH-EAR-003-033,HIVE-003,ESP32-1003,2026-03-20T06:00:00,54,27,0.219,early_stage_healthy,wet,humid_rain,27.87,78.66,119,82,152,173,0.2088,0.0,0.2625,not_ready,False,0,False
BH-EAR-003-034,HIVE-003,ESP32-1003,2026-03-20T12:00:00,54,32,0.2234,early_stage_healthy,wet,humid_rain,27.52,78.9,119,87,140,174,0.1768,0.0,0.2345,not_ready,False,0,False
BH-EAR-003-035,HIVE-003,ESP32-1003,2026-03-20T18:00:00,55,28,0.2592,early_stage_healthy,wet,humid_rain,27.64,78.49,119,83,138,167,0.2356,0.0,0.2867,not_ready,False,0,False
BH-EAR-003-036,HIVE-003,ESP32-1003,2026-03-21T00:00:00,56,28,0.237,early_stage_healthy,wet,humid_rain,27.61,79.37,114,81,148,167,0.1746,0.0,0.2329,not_ready,False,0,False
BH-EAR-003-037,HIVE-003,ESP32-1003,2026-03-21T06:00:00,56,29,0.2504,early_stage_healthy,wet,humid_rain,27.69,78.8,111,85,154,170,0.2414,0.0,0.2917,not_ready,False,0,False
BH-EAR-003-038,HIVE-003,ESP32-1003,2026-03-21T12:00:00,57,27,0.2545,early_stage_healthy,wet,humid_rain,27.66,78.26,113,81,152,171,0.2233,0.0,0.276,not_ready,False,0,False
BH-EAR-003-039,HIVE-003,ESP32-1003,2026-03-21T18:00:00,58,27,0.271,early_stage_healthy,wet,humid_rain,27.52,77.84,114,80,144,170,0.2047,0.0,0.2595,not_ready,False,0,False
BH-EAR-003-040,HIVE-003,ESP32-1003,2026-03-22T00:00:00,58,27,0.2851,early_stage_healthy,wet,humid_rain,27.39,78.93,116,78,141,189,0.2285,0.0,0.2799,not_ready,False,0,False
BH-EAR-003-041,HIVE-003,ESP32-1003,2026-03-22T06:00:00,59,36,0.2848,early_stage_healthy,wet,storm_front,26.85,79.18,115,84,145,186,0.2212,0.0,0.2733,not_ready,False,0,False
BH-EAR-003-042,HIVE-003,ESP32-1003,2026-03-22T12:00:00,60,34,0.2675,early_stage_healthy,wet,storm_front,26.86,80.56,113,90,141,191,0.243,0.0,0.2929,not_ready,False,1,False
BH-EAR-003-043,HIVE-003,ESP32-1003,2026-03-22T18:00:00,60,35,0.2714,early_stage_healthy,wet,storm_front,26.9,79.5,116,84,143,186,0.2323,0.0,0.2836,not_ready,False,0,False
BH-EAR-003-044,HIVE-003,ESP32-1003,2026-03-23T00:00:00,61,30,0.2815,early_stage_healthy,wet,storm_front,26.83,80.02,117,91,161,184,0.2318,0.0,0.2832,not_ready,False,1,False
BH-EAR-003-045,HIVE-003,ESP32-1003,2026-03-23T06:00:00,62,36,0.2799,early_stage_healthy,wet,storm_front,26.73,79.49,120,86,155,197,0.2036,0.0,0.2583,not_ready,False,0,False
BH-EAR-003-046,HIVE-003,ESP32-1003,2026-03-23T12:00:00,62,30,0.3049,early_stage_healthy,wet,storm_front,26.26,79.35,118,85,159,194,0.2722,0.0,0.3184,not_ready,False,0,False
BH-EAR-003-047,HIVE-003,ESP32-1003,2026-03-23T18:00:00,63,39,0.3047,early_stage_healthy,wet,storm_front,26.27,79.76,120,84,156,189,0.2493,0.0,0.299,not_ready,False,0,False
BH-EAR-003-048,HIVE-003,ESP32-1003,2026-03-24T00:00:00,64,42,0.3181,early_stage_healthy,wet,storm_front,26.62,80.13,119,77,156,185,0.2352,0.0,0.2859,not_ready,False,1,False
BH-EAR-003-049,HIVE-003,ESP32-1003,2026-03-24T06:00:00,64,42,0.3294,early_stage_healthy,wet,storm_front,27.39,79.55,117,82,160,180,0.2713,0.0,0.3167,not_ready,False,0,False
BH-EAR-003-050,HIVE-003,ESP32-1003,2026-03-24T12:00:00,65,38,0.3052,early_stage_healthy,wet,cloudy_stable,27.82,75.85,113,86,153,176,0.2525,0.0,0.2993,not_ready,False,0,False
BH-EAR-003-051,HIVE-003,ESP32-1003,2026-03-24T18:00:00,66,37,0.3022,early_stage_healthy,wet,cloudy_stable,28.16,75.29,114,87,149,177,0.2604,0.0,0.3081,not_ready,False,0,False
BH-EAR-003-052,HIVE-003,ESP32-1003,2026-03-25T00:00:00,66,41,0.3287,early_stage_healthy,wet,cloudy_stable,28.37,73.82,110,73,149,172,0.2921,0.0,0.3355,not_ready,False,0,False
BH-EAR-003-053,HIVE-003,ESP32-1003,2026-03-25T06:00:00,67,42,0.3406,early_stage_healthy,wet,cloudy_stable,28.55,74.23,110,80,147,188,0.269,0.0,0.3158,not_ready,False,0,False
BH-EAR-003-054,HIVE-003,ESP32-1003,2026-03-25T12:00:00,67,42,0.3248,early_stage_healthy,wet,humid_rain,28.69,77.61,115,86,157,197,0.2732,0.0,0.3181,not_ready,False,0,False
BH-EAR-003-055,HIVE-003,ESP32-1003,2026-03-25T18:00:00,68,40,0.3363,early_stage_healthy,wet,humid_rain,28.06,78.35,118,87,154,193,0.2947,0.0,0.3375,not_ready,False,0,False
BH-EAR-003-056,HIVE-003,ESP32-1003,2026-03-26T00:00:00,69,46,0.3541,early_stage_healthy,wet,cloudy_stable,28.24,74.87,111,79,153,171,0.2783,0.0,0.3223,not_ready,False,0,False
BH-EAR-003-057,HIVE-003,ESP32-1003,2026-03-26T06:00:00,69,46,0.343,early_stage_healthy,wet,storm_front,27.49,77.05,110,83,152,171,0.2489,0.0,0.2964,not_ready,False,0,False
BH-EAR-003-058,HIVE-003,ESP32-1003,2026-03-26T12:00:00,70,48,0.3498,early_stage_healthy,wet,humid_rain,28.03,77.34,119,89,156,189,0.2486,0.0,0.297,not_ready,False,0,False
BH-EAR-003-059,HIVE-003,ESP32-1003,2026-03-26T18:00:00,70,47,0.3472,early_stage_healthy,wet,humid_rain,28.74,77.28,126,91,164,185,0.2932,0.0,0.3363,not_ready,False,0,False
BH-EAR-003-060,HIVE-003,ESP32-1003,2026-03-27T00:00:00,71,47,0.3414,early_stage_healthy,wet,storm_front,28.68,79.59,126,93,167,193,0.2523,0.0,0.3007,not_ready,False,0,False
BH-EAR-003-061,HIVE-003,ESP32-1003,2026-03-27T06:00:00,71,43,0.3445,early_stage_healthy,wet,storm_front,27.97,79.2,127,85,162,198,0.2406,0.0,0.2898,not_ready,False,0,False
BH-EAR-003-062,HIVE-003,ESP32-1003,2026-03-27T12:00:00,72,50,0.3602,early_stage_healthy,wet,storm_front,27.54,79.91,122,85,158,206,0.3104,0.0,0.3517,approaching,False,0,False
BH-EAR-003-063,HIVE-003,ESP32-1003,2026-03-27T18:00:00,72,40,0.3628,early_stage_healthy,wet,storm_front,27.17,79.19,118,83,159,199,0.2832,0.0,0.3279,not_ready,False,0,False
BH-EAR-003-064,HIVE-003,ESP32-1003,2026-03-28T00:00:00,73,50,0.3794,early_stage_healthy,wet,storm_front,26.81,79.52,122,79,155,195,0.2817,0.0,0.3268,not_ready,False,0,False
BH-EAR-003-065,HIVE-003,ESP32-1003,2026-03-28T06:00:00,73,42,0.3692,early_stage_healthy,wet,storm_front,26.79,79.63,115,89,151,204,0.2814,0.0,0.327,not_ready,False,0,False
BH-EAR-003-066,HIVE-003,ESP32-1003,2026-03-28T12:00:00,73,49,0.3759,early_stage_healthy,wet,humid_rain,27.51,79.48,122,93,156,196,0.297,0.0,0.3394,not_ready,False,0,False
BH-EAR-003-067,HIVE-003,ESP32-1003,2026-03-28T18:00:00,74,51,0.3584,early_stage_healthy,wet,humid_rain,28.08,78.51,126,84,152,190,0.3055,0.0,0.3468,not_ready,False,0,False
BH-EAR-003-068,HIVE-003,ESP32-1003,2026-03-29T00:00:00,74,49,0.3873,early_stage_healthy,wet,humid_rain,27.97,78.05,123,86,148,193,0.2876,0.0,0.3324,not_ready,False,0,False
BH-EAR-003-069,HIVE-003,ESP32-1003,2026-03-29T06:00:00,74,45,0.3813,early_stage_healthy,wet,humid_rain,28.14,78.5,119,79,149,198,0.271,0.0,0.3177,not_ready,False,0,False
BH-EAR-003-070,HIVE-003,ESP32-1003,2026-03-29T12:00:00,75,51,0.3863,early_stage_healthy,wet,humid_rain,28.28,78.59,118,84,145,190,0.3185,0.0,0.3597,approaching,False,0,False
BH-EAR-003-071,HIVE-003,ESP32-1003,2026-03-29T18:00:00,75,53,0.3737,early_stage_healthy,wet,humid_rain,27.58,78.61,114,83,138,194,0.2748,0.0,0.3202,not_ready,False,0,False
BH-EAR-003-072,HIVE-003,ESP32-1003,2026-03-30T00:00:00,75,46,0.3758,early_stage_healthy,wet,humid_rain,27.84,78.98,117,78,155,193,0.2653,0.0,0.3123,not_ready,False,0,False
BH-EAR-003-073,HIVE-003,ESP32-1003,2026-03-30T06:00:00,75,44,0.3763,early_stage_healthy,wet,humid_rain,27.54,78.23,120,83,157,191,0.2893,0.0,0.3334,not_ready,False,0,False
BH-EAR-003-074,HIVE-003,ESP32-1003,2026-03-30T12:00:00,76,49,0.3774,early_stage_healthy,wet,humid_rain,27.24,77.8,122,86,145,180,0.3098,0.0,0.3515,approaching,False,0,False
BH-EAR-003-075,HIVE-003,ESP32-1003,2026-03-30T18:00:00,76,51,0.3907,early_stage_healthy,wet,humid_rain,27.72,78.09,120,84,151,174,0.3006,0.0,0.3432,not_ready,False,0,False
BH-EAR-003-076,HIVE-003,ESP32-1003,2026-03-31T00:00:00,76,51,0.3769,early_stage_healthy,wet,humid_rain,27.78,78.21,117,84,146,190,0.2754,0.0,0.3218,not_ready,False,0,False
BH-EAR-003-077,HIVE-003,ESP32-1003,2026-03-31T06:00:00,76,46,0.3754,early_stage_healthy,wet,humid_rain,27.86,78.29,121,84,142,191,0.3306,0.0,0.3706,approaching,False,0,False
BH-EAR-003-078,HIVE-003,ESP32-1003,2026-03-31T12:00:00,76,48,0.3786,early_stage_healthy,wet,humid_rain,27.97,78.0,123,88,144,189,0.3105,0.0,0.3527,approaching,False,0,False
BH-EAR-003-079,HIVE-003,ESP32-1003,2026-03-31T18:00:00,76,49,0.3851,early_stage_healthy,wet,humid_rain,27.92,78.91,126,87,148,185,0.3099,0.0,0.352,approaching,False,0,False
BH-EAR-004-000,HIVE-004,ESP32-1004,2026-01-21T16:00:00,33,10,0.1049,early_stage_healthy,wet,humid_rain,28.44,76.01,92,76,111,189,0.0866,0.0,0.1541,not_ready,False,0,False
BH-EAR-004-001,HIVE-004,ESP32-1004,2026-01-21T22:00:00,33,14,0.101,early_stage_healthy,wet,cloudy_stable,28.22,75.44,90,75,109,192,0.1172,0.0,0.1823,not_ready,False,0,False
BH-EAR-004-002,HIVE-004,ESP32-1004,2026-01-22T04:00:00,33,17,0.1065,early_stage_healthy,wet,humid_rain,28.22,78.59,98,75,117,204,0.1126,0.0,0.1772,not_ready,False,0,False
BH-EAR-004-003,HIVE-004,ESP32-1004,2026-01-22T10:00:00,33,11,0.0813,early_stage_healthy,wet,humid_rain,28.06,79.84,101,83,118,218,0.1218,0.0,0.186,not_ready,False,0,False
BH-EAR-004-004,HIVE-004,ESP32-1004,2026-01-22T16:00:00,33,17,0.0839,early_stage_healthy,wet,humid_rain,27.69,81.34,90,84,122,205,0.0784,0.0,0.1471,not_ready,False,1,False
BH-EAR-004-005,HIVE-004,ESP32-1004,2026-01-22T22:00:00,33,11,0.0918,early_stage_healthy,wet,humid_rain,27.37,81.63,96,83,129,213,0.1051,0.0,0.1714,not_ready,False,1,False
BH-EAR-004-006,HIVE-004,ESP32-1004,2026-01-23T04:00:00,34,13,0.104,early_stage_healthy,wet,humid_rain,27.63,81.83,94,89,123,215,0.1409,0.0,0.2031,not_ready,False,1,False
BH-EAR-004-007,HIVE-004,ESP32-1004,2026-01-23T10:00:00,34,15,0.1157,early_stage_healthy,wet,humid_rain,27.28,81.82,101,92,114,224,0.1252,0.0255,0.1751,not_ready,False,1,False
BH-EAR-004-008,HIVE-004,ESP32-1004,2026-01-23T16:00:00,34,15,0.1082,early_stage_healthy,wet,humid_rain,27.46,82.62,103,87,126,227,0.0907,0.0,0.1588,not_ready,False,1,False
BH-EAR-004-009,HIVE-004,ESP32-1004,2026-01-23T22:00:00,34,17,0.1098,early_stage_healthy,wet,humid_rain,27.68,82.42,102,87,132,224,0.1479,0.0176,0.1998,not_ready,False,1,False
BH-EAR-004-010,HIVE-004,ESP32-1004,2026-01-24T04:00:00,34,9,0.0961,early_stage_healthy,wet,humid_rain,28.05,81.85,98,91,121,213,0.0942,0.0,0.1615,not_ready,False,1,False
BH-EAR-004-011,HIVE-004,ESP32-1004,2026-01-24T10:00:00,35,19,0.1147,early_stage_healthy,wet,humid_rain,27.97,81.93,93,86,121,211,0.1204,0.0,0.1855,not_ready,False,1,False
BH-EAR-004-012,HIVE-004,ESP32-1004,2026-01-24T16:00:00,35,19,0.117,early_stage_healthy,wet,humid_rain,27.5,81.7,99,86,119,215,0.1439,0.0,0.2054,not_ready,False,1,False
BH-EAR-004-013,HIVE-004,ESP32-1004,2026-01-24T22:00:00,35,20,0.1039,early_stage_healthy,wet,humid_rain,27.57,81.42,102,88,123,211,0.1069,0.0,0.1736,not_ready,False,1,False
