sample_id,hive_id,device_id,timestamp,hive_age_days,days_since_last_harvest,cycle_progress,scenario_type,season,weather_state,temp,humidity,mq2_value,mq3_value,mq5_value,mq135_value,maturity_index,stress_index,readiness_score,readiness_level,out_of_distribution_case,threshold_warning_count,critical_stress_flag
BH-LAT-032-061,HIVE-032,ESP32-1032,2026-03-30T22:00:00,124,29,0.9751,late_stage_ready,inter_monsoon,cloudy_stable,30.06,62.72,167,135,238,258,0.9761,0.0,0.9379,ready,False,0,False
BH-LAT-030-050,HIVE-030,ESP32-1030,2026-04-28T00:00:00,148,34,0.9822,late_stage_ready,inter_monsoon,humid_rain,30.13,67.96,162,158,255,284,1.0,0.0,0.9591,ready,False,0,False
BH-LAT-033-082,HIVE-033,ESP32-1033,2026-02-07T04:00:00,138,36,0.9858,late_stage_ready,inter_monsoon,humid_rain,31.09,72.19,168,160,252,274,1.0,0.0,0.9594,ready,False,0,False
BH-MID-016-002,HIVE-016,ESP32-1016,2026-01-31T12:00:00,49,10,0.5021,mid_stage_stable,dry,stable_clear,31.76,69.22,134,105,183,198,0.4422,0.0,0.4677,approaching,False,0,False
BH-MID-019-057,HIVE-019,ESP32-1019,2026-04-01T02:00:00,80,29,0.4582,mid_stage_stable,dry,stable_clear,30.84,65.79,82,116,172,257,0.483,0.0,0.504,approaching,False,0,False
BH-LAT-035-058,HIVE-035,ESP32-1035,2026-01-30T12:00:00,106,26,0.9734,late_stage_ready,inter_monsoon,stable_clear,32.47,59.99,166,147,235,258,0.9567,0.0,0.9209,ready,False,0,False
BH-MID-012-079,HIVE-012,ESP32-1012,2026-02-11T06:00:00,110,45,0.7913,mid_stage_stable,dry,cloudy_stable,33.57,69.99,117,118,178,234,0.6812,0.0671,0.6421,nearly_ready,False,1,False
BH-LAT-023-079,HIVE-023,ESP32-1023,2026-02-15T18:00:00,135,39,0.9948,late_stage_nearly_ready,inter_monsoon,stable_clear,32.14,63.11,161,145,237,257,0.9774,0.0056,0.9353,ready,False,0,False
BH-EAR-006-050,HIVE-006,ESP32-1006,2026-02-21T12:00:00,32,18,0.3463,early_stage_healthy,wet,post_rain,28.24,77.76,87,96,125,208,0.2218,0.0,0.275,not_ready,False,0,False
BH-LAT-034-002,HIVE-034,ESP32-1034,2026-03-28T20:00:00,133,12,0.8405,late_stage_ready,dry,midday_heat,34.7,52.2,144,158,217,300,0.9393,0.206,0.7906,nearly_ready,False,1,False
BH-LAT-029-015,HIVE-029,ESP32-1029,2026-02-21T18:00:00,97,17,0.5964,late_stage_nearly_ready,dry,stable_clear,32.97,58.21,132,139,211,243,0.7263,0.0373,0.6978,nearly_ready,False,0,False
BH-LAT-022-077,HIVE-022,ESP32-1022,2026-03-19T22:00:00,147,47,0.8206,late_stage_nearly_ready,dry,stable_clear,32.29,57.97,148,157,237,259,0.896,0.0004,0.8677,ready,False,0,False
BH-LAT-043-019,HIVE-043,ESP32-1043,2026-05-05T14:00:00,138,18,0.8404,late_stage_overheated,dry,midday_heat,37.4,61.41,141,197,288,343,0.9316,0.7648,0.4172,approaching,False,4,True
BH-LAT-043-044,HIVE-043,ESP32-1043,2026-05-11T20:00:00,146,28,0.8827,late_stage_overheated,dry,stable_clear,36.81,63.69,144,203,281,348,0.95,0.7883,0.4187,approaching,False,4,True
BH-LAT-037-008,HIVE-037,ESP32-1037,2026-04-03T08:00:00,136,17,0.8384,late_stage_ready,inter_monsoon,stable_clear,30.52,62.33,160,192,250,284,0.9331,0.0,0.8996,ready,False,1,False
BH-LAT-030-026,HIVE-030,ESP32-1030,2026-04-22T00:00:00,134,24,0.9519,late_stage_ready,inter_monsoon,stable_clear,30.95,58.98,155,146,257,264,1.0,0.0,0.9586,ready,False,0,False
BH-MID-010-076,HIVE-010,ESP32-1010,2026-02-21T12:00:00,115,46,0.829,mid_stage_stable,inter_monsoon,post_rain,31.57,74.82,118,125,195,283,0.7552,0.0,0.7437,nearly_ready,False,0,False
BH-HIG-045-035,HIVE-045,ESP32-1045,2026-01-21T22:00:00,111,29,0.8995,high_humidity_fermentation_risk,inter_monsoon,cloudy_stable,32.62,93.53,124,134,234,300,0.8257,0.6453,0.3885,approaching,False,1,True
BH-LAT-044-045,HIVE-044,ESP32-1044,2026-05-09T06:00:00,154,29,0.8938,late_stage_overheated,dry,stable_clear,38.23,56.53,180,178,236,307,0.9055,0.6792,0.4406,approaching,False,1,True
BH-HIG-051-025,HIVE-051,ESP32-1051,2026-02-25T14:00:00,134,23,1.0,high_humidity_fermentation_risk,inter_monsoon,stable_clear,33.77,88.33,136,168,235,260,0.9548,0.6764,0.4865,approaching,False,2,True
BH-LAT-032-078,HIVE-032,ESP32-1032,2026-04-04T04:00:00,127,28,0.9981,late_stage_ready,inter_monsoon,humid_rain,30.77,66.7,182,162,266,303,1.0,0.0,0.9582,ready,False,2,False
BH-LAT-027-014,HIVE-027,ESP32-1027,2026-04-11T04:00:00,118,13,0.7579,late_stage_nearly_ready,inter_monsoon,cloudy_stable,30.55,69.99,153,151,210,307,0.8283,0.0198,0.7958,nearly_ready,False,0,False
BH-LAT-034-068,HIVE-034,ESP32-1034,2026-04-14T08:00:00,143,25,0.9679,late_stage_ready,dry,cloudy_stable,34.11,52.97,145,158,227,299,0.9907,0.1299,0.8778,ready,False,1,False
BH-LAT-025-002,HIVE-025,ESP32-1025,2026-04-22T20:00:00,90,13,0.6196,late_stage_nearly_ready,dry,stable_clear,33.54,64.0,136,153,215,254,0.6941,0.0829,0.6432,nearly_ready,False,1,False
BH-EAR-008-048,HIVE-008,ESP32-1008,2026-02-22T16:00:00,46,24,0.1932,early_stage_healthy,wet,post_rain,28.86,84.36,77,106,171,209,0.1522,0.0608,0.1792,not_ready,False,1,False
BH-LAT-025-072,HIVE-025,ESP32-1025,2026-05-10T08:00:00,116,44,0.7332,late_stage_nearly_ready,dry,cloudy_stable,33.54,66.24,135,165,236,234,0.8265,0.1309,0.7348,nearly_ready,False,1,False
BH-LAT-044-010,HIVE-044,ESP32-1044,2026-04-30T12:00:00,141,11,0.7724,late_stage_overheated,dry,stable_clear,37.8,56.04,189,167,245,295,0.8839,0.715,0.4022,approaching,False,2,True
BH-LAT-023-049,HIVE-023,ESP32-1023,2026-02-08T06:00:00,124,27,0.8881,late_stage_nearly_ready,inter_monsoon,stable_clear,31.26,63.54,151,137,227,261,0.9156,0.0169,0.8741,ready,False,0,False
BH-EAR-002-067,HIVE-002,ESP32-1002,2026-01-24T14:00:00,76,35,0.2732,early_stage_healthy,inter_monsoon,cloudy_stable,31.05,70.63,97,77,165,178,0.242,0.0,0.2907,not_ready,False,0,False
BH-LAT-033-054,HIVE-033,ESP32-1033,2026-01-31T04:00:00,132,30,0.9608,late_stage_ready,inter_monsoon,post_rain,31.54,70.26,174,160,249,272,1.0,0.0,0.9587,ready,False,0,False
BH-HIG-049-038,HIVE-049,ESP32-1049,2026-05-06T16:00:00,96,19,0.8924,high_humidity_fermentation_risk,wet,humid_rain,30.63,94.37,168,188,283,353,0.8401,0.7683,0.3339,not_ready,False,4,True
BH-EAR-007-028,HIVE-007,ESP32-1007,2026-03-17T12:00:00,46,14,0.3759,early_stage_healthy,inter_monsoon,post_rain,27.91,78.14,84,87,159,207,0.2601,0.0,0.3079,not_ready,False,0,False
BH-ENV-066-041,HIVE-066,ESP32-1066,2026-02-25T06:00:00,118,20,0.842,environmentally_unstable,wet,humid_rain,28.51,74.59,212,190,313,299,0.7696,0.4863,0.4246,approaching,False,3,True
BH-LAT-020-041,HIVE-020,ESP32-1020,2026-02-02T02:00:00,109,28,0.7645,late_stage_nearly_ready,dry,stable_clear,33.04,66.53,129,153,215,246,0.8278,0.0637,0.7721,nearly_ready,False,0,False
BH-LAT-037-075,HIVE-037,ESP32-1037,2026-04-20T02:00:00,164,39,0.9861,late_stage_ready,inter_monsoon,humid_rain,29.87,69.39,174,196,259,306,1.0,0.004,0.957,ready,False,1,False
BH-HIG-048-011,HIVE-048,ESP32-1048,2026-04-29T22:00:00,125,11,0.8042,high_humidity_fermentation_risk,inter_monsoon,post_rain,30.45,94.26,150,147,283,316,0.8268,0.6279,0.4013,approaching,False,2,True
BH-EAR-008-016,HIVE-008,ESP32-1008,2026-02-14T16:00:00,40,14,0.1138,early_stage_healthy,wet,humid_rain,27.72,84.02,69,106,158,192,0.1485,0.0707,0.1694,not_ready,False,1,False
BH-HIG-051-008,HIVE-051,ESP32-1051,2026-02-21T08:00:00,128,18,1.0,high_humidity_fermentation_risk,inter_monsoon,cloudy_stable,32.75,81.92,129,158,211,282,0.9538,0.3096,0.7474,nearly_ready,False,1,False
BH-LAT-026-091,HIVE-026,ESP32-1026,2026-04-01T06:00:00,142,42,1.0,late_stage_nearly_ready,dry,stable_clear,32.25,62.72,149,138,238,255,0.9825,0.0,0.9414,ready,False,0,False
BH-EAR-005-064,HIVE-005,ESP32-1005,2026-05-10T00:00:00,80,45,0.327,early_stage_healthy,inter_monsoon,cloudy_stable,28.55,71.72,53,71,116,193,0.2856,0.0,0.3307,not_ready,False,0,False
BH-LAT-025-041,HIVE-025,ESP32-1025,2026-05-02T14:00:00,102,20,0.6698,late_stage_nearly_ready,dry,cloudy_stable,32.32,64.06,125,131,288,236,0.7209,0.0768,0.6679,nearly_ready,False,1,False
BH-HIG-053-043,HIVE-053,ESP32-1053,2026-05-09T14:00:00,95,19,0.7961,high_gas_stress,inter_monsoon,cloudy_stable,32.1,76.94,171,205,282,305,0.8004,0.367,0.5814,approaching,False,2,False
BH-ENV-064-054,HIVE-064,ESP32-1064,2026-02-10T20:00:00,131,36,0.6888,environmentally_unstable,inter_monsoon,midday_heat,31.14,78.28,196,211,308,307,0.7433,0.4735,0.4107,approaching,False,3,True
BH-EAR-006-006,HIVE-006,ESP32-1006,2026-02-10T12:00:00,19,5,0.1395,early_stage_healthy,wet,humid_rain,28.22,77.94,93,85,123,213,0.0764,0.0,0.1465,not_ready,False,0,False
BH-LAT-020-086,HIVE-020,ESP32-1020,2026-02-13T08:00:00,123,33,0.8503,late_stage_nearly_ready,dry,stable_clear,34.01,62.91,135,152,224,255,0.8322,0.1526,0.7269,nearly_ready,False,1,False
BH-LAT-023-077,HIVE-023,ESP32-1023,2026-02-15T06:00:00,134,44,0.9671,late_stage_nearly_ready,inter_monsoon,stable_clear,32.58,64.15,164,140,240,262,0.9433,0.0,0.9094,ready,False,0,False
BH-EAR-002-063,HIVE-002,ESP32-1002,2026-01-23T14:00:00,75,36,0.2776,early_stage_healthy,inter_monsoon,humid_rain,30.41,74.59,100,88,170,186,0.2178,0.0,0.27,not_ready,False,0,False
BH-LAT-029-029,HIVE-029,ESP32-1029,2026-02-25T06:00:00,101,15,0.5971,late_stage_nearly_ready,dry,midday_heat,34.34,55.49,145,150,227,271,0.742,0.183,0.6315,nearly_ready,False,1,False
BH-ENV-062-043,HIVE-062,ESP32-1062,2026-03-28T22:00:00,91,25,0.8398,environmentally_unstable,inter_monsoon,midday_heat,36.27,62.12,137,171,241,266,0.7364,0.626,0.3187,not_ready,False,1,True
BH-ENV-062-073,HIVE-062,ESP32-1062,2026-04-05T10:00:00,99,33,0.8677,environmentally_unstable,inter_monsoon,storm_front,33.41,68.75,122,167,243,273,0.7403,0.2525,0.5912,approaching,False,0,False
BH-MID-013-066,HIVE-013,ESP32-1013,2026-04-07T04:00:00,108,41,0.5251,mid_stage_stable,inter_monsoon,stable_clear,30.91,63.08,80,112,160,223,0.5649,0.0,0.5763,approaching,False,0,False
BH-HIG-051-017,HIVE-051,ESP32-1051,2026-02-23T14:00:00,130,21,0.9833,high_humidity_fermentation_risk,inter_monsoon,stable_clear,32.76,81.86,122,171,218,266,0.9544,0.3253,0.7379,nearly_ready,False,1,False
BH-EAR-002-054,HIVE-002,ESP32-1002,2026-01-21T08:00:00,72,30,0.266,early_stage_healthy,inter_monsoon,humid_rain,31.01,72.3,100,90,158,179,0.2224,0.0,0.2743,not_ready,False,0,False
BH-MID-016-058,HIVE-016,ESP32-1016,2026-02-14T12:00:00,72,34,0.6455,mid_stage_stable,dry,stable_clear,32.42,68.38,134,99,179,210,0.5738,0.0,0.5838,approaching,False,0,False
BH-LAT-029-054,HIVE-029,ESP32-1029,2026-03-03T12:00:00,110,26,0.6635,late_stage_nearly_ready,dry,midday_heat,34.78,57.41,159,154,223,280,0.7845,0.1869,0.6672,nearly_ready,False,1,False
BH-HIG-050-001,HIVE-050,ESP32-1050,2026-01-11T06:00:00,124,14,0.9349,high_humidity_fermentation_risk,inter_monsoon,humid_rain,30.23,87.83,168,167,223,313,0.892,0.423,0.63,nearly_ready,False,1,False
BH-LAT-031-061,HIVE-031,ESP32-1031,2026-02-22T06:00:00,151,27,1.0,late_stage_ready,dry,stable_clear,31.56,61.69,163,186,254,277,1.0,0.0,0.9581,ready,False,1,False
BH-LAT-032-036,HIVE-032,ESP32-1032,2026-03-24T16:00:00,115,16,0.8962,late_stage_ready,inter_monsoon,stable_clear,30.43,61.55,164,140,255,266,0.9744,0.0,0.9366,ready,False,0,False
BH-EAR-004-006,HIVE-004,ESP32-1004,2026-01-23T04:00:00,34,13,0.104,early_stage_healthy,wet,humid_rain,27.63,81.83,94,89,123,215,0.1409,0.0,0.2031,not_ready,False,1,False
BH-LAT-027-055,HIVE-027,ESP32-1027,2026-04-21T10:00:00,139,35,0.8893,late_stage_nearly_ready,inter_monsoon,cloudy_stable,31.17,69.72,149,134,194,284,0.9174,0.0,0.8868,ready,False,0,False
BH-HIG-045-021,HIVE-045,ESP32-1045,2026-01-18T10:00:00,103,14,0.8606,high_humidity_fermentation_risk,inter_monsoon,cloudy_stable,32.06,91.97,125,129,213,288,0.829,0.5724,0.4324,approaching,False,1,True
BH-LAT-032-076,HIVE-032,ESP32-1032,2026-04-03T16:00:00,127,28,0.9805,late_stage_ready,inter_monsoon,humid_rain,30.5,67.04,187,166,257,301,1.0,0.001,0.9585,ready,False,1,False
BH-LAT-044-017,HIVE-044,ESP32-1044,2026-05-02T06:00:00,143,13,0.7958,late_stage_overheated,dry,stable_clear,37.85,55.79,182,166,236,283,0.9169,0.693,0.4442,approaching,False,2,True
BH-LAT-023-030,HIVE-023,ESP32-1023,2026-02-03T12:00:00,115,19,0.8432,late_stage_nearly_ready,inter_monsoon,stable_clear,31.24,63.38,158,134,226,253,0.8766,0.0,0.8509,ready,False,0,False
BH-LAT-021-091,HIVE-021,ESP32-1021,2026-01-30T06:00:00,114,38,0.8239,late_stage_nearly_ready,inter_monsoon,humid_rain,29.9,71.57,142,120,230,280,0.8379,0.0,0.8146,ready,False,0,False
BH-EAR-001-011,HIVE-001,ESP32-1001,2026-01-30T22:00:00,40,15,0.2296,early_stage_healthy,wet,cloudy_stable,28.91,73.45,84,100,162,210,0.1869,0.0,0.2433,not_ready,False,0,False
BH-EAR-004-054,HIVE-004,ESP32-1004,2026-02-04T04:00:00,57,37,0.3045,early_stage_healthy,wet,humid_rain,27.46,82.89,107,92,130,217,0.2505,0.0189,0.2892,not_ready,False,1,False
BH-MID-011-079,HIVE-011,ESP32-1011,2026-04-26T06:00:00,118,48,0.7723,mid_stage_stable,dry,stable_clear,33.77,61.83,122,93,193,271,0.6852,0.0692,0.6441,nearly_ready,False,1,False
BH-LAT-025-017,HIVE-025,ESP32-1025,2026-04-26T14:00:00,93,14,0.6324,late_stage_nearly_ready,dry,midday_heat,34.96,61.47,146,160,232,248,0.729,0.2012,0.6105,nearly_ready,False,1,False
BH-EAR-006-036,HIVE-006,ESP32-1006,2026-02-18T00:00:00,27,13,0.2615,early_stage_healthy,wet,post_rain,27.95,77.83,95,96,132,216,0.1605,0.0,0.2193,not_ready,False,0,False
BH-EAR-004-050,HIVE-004,ESP32-1004,2026-02-03T04:00:00,55,33,0.3,early_stage_healthy,wet,humid_rain,27.91,83.48,101,94,138,225,0.2117,0.013,0.2582,not_ready,False,1,False
BH-LAT-030-011,HIVE-030,ESP32-1030,2026-04-18T06:00:00,128,12,0.9564,late_stage_ready,inter_monsoon,humid_rain,30.35,63.44,151,148,242,271,0.9872,0.0,0.9458,ready,False,0,False
BH-EAR-001-025,HIVE-001,ESP32-1001,2026-02-03T10:00:00,46,17,0.2792,early_stage_healthy,wet,humid_rain,28.45,77.02,90,115,164,204,0.2391,0.0,0.2896,not_ready,False,0,False
BH-EAR-006-048,HIVE-006,ESP32-1006,2026-02-21T00:00:00,31,17,0.3298,early_stage_healthy,wet,post_rain,27.93,78.12,85,94,136,207,0.2381,0.0,0.289,not_ready,False,0,False
BH-LAT-035-025,HIVE-035,ESP32-1035,2026-01-22T06:00:00,100,18,0.8632,late_stage_ready,inter_monsoon,post_rain,31.65,61.7,175,152,246,276,0.888,0.0,0.8594,ready,False,0,False
BH-ENV-059-030,HIVE-059,ESP32-1059,2026-01-11T00:00:00,127,23,0.4851,environmentally_unstable,inter_monsoon,storm_front,30.93,81.04,188,202,190,347,0.6116,0.5215,0.2692,not_ready,False,4,True
BH-EAR-006-022,HIVE-006,ESP32-1006,2026-02-14T12:00:00,22,8,0.1873,early_stage_healthy,wet,humid_rain,28.3,80.16,98,102,127,208,0.1109,0.0,0.1762,not_ready,False,1,False
BH-MID-011-065,HIVE-011,ESP32-1011,2026-04-22T18:00:00,114,46,0.7518,mid_stage_stable,dry,cloudy_stable,33.18,64.31,121,95,190,255,0.723,0.0396,0.6939,nearly_ready,False,0,False
BH-MID-011-074,HIVE-011,ESP32-1011,2026-04-25T00:00:00,117,42,0.77,mid_stage_stable,dry,stable_clear,33.61,63.33,121,83,181,263,0.6803,0.0623,0.6429,nearly_ready,False,1,False
BH-EAR-007-014,HIVE-007,ESP32-1007,2026-03-14T00:00:00,43,10,0.3208,early_stage_healthy,inter_monsoon,cloudy_stable,28.84,71.88,70,69,135,214,0.2079,0.0,0.261,not_ready,False,0,False
BH-ENV-064-026,HIVE-064,ESP32-1064,2026-02-03T20:00:00,117,15,0.6011,environmentally_unstable,inter_monsoon,stable_clear,31.6,82.6,192,212,299,316,0.6268,0.581,0.2499,not_ready,False,4,True
BH-EAR-008-068,HIVE-008,ESP32-1008,2026-02-27T16:00:00,49,25,0.2158,early_stage_healthy,wet,humid_rain,27.95,85.77,88,112,172,213,0.1584,0.0817,0.1735,not_ready,False,1,False
BH-ENV-061-027,HIVE-061,ESP32-1061,2026-01-13T18:00:00,121,17,0.7184,environmentally_unstable,dry,midday_heat,31.24,79.57,180,175,228,262,0.7143,0.2358,0.5768,approaching,False,1,False
BH-MID-010-028,HIVE-010,ESP32-1010,2026-02-09T12:00:00,92,16,0.5978,mid_stage_stable,inter_monsoon,cloudy_stable,31.09,74.19,92,104,188,260,0.6002,0.0,0.6077,nearly_ready,False,0,False
BH-MID-014-035,HIVE-014,ESP32-1014,2026-04-07T02:00:00,79,23,0.6023,mid_stage_stable,inter_monsoon,post_rain,29.37,67.65,128,116,166,240,0.5393,0.0,0.5507,approaching,False,0,False
BH-ENV-059-055,HIVE-059,ESP32-1059,2026-01-17T06:00:00,135,29,0.5801,environmentally_unstable,inter_monsoon,midday_heat,34.48,76.48,217,216,205,363,0.6496,0.6409,0.2361,not_ready,False,4,True
BH-EAR-005-016,HIVE-005,ESP32-1005,2026-04-28T00:00:00,56,12,0.2092,early_stage_healthy,inter_monsoon,stable_clear,29.57,70.04,52,74,111,197,0.1657,0.0,0.224,not_ready,False,0,False
BH-LAT-022-087,HIVE-022,ESP32-1022,2026-03-22T10:00:00,149,45,0.856,late_stage_nearly_ready,dry,stable_clear,31.95,55.55,140,147,222,249,0.8703,0.0029,0.8425,ready,False,0,False
BH-ENV-062-033,HIVE-062,ESP32-1062,2026-03-26T10:00:00,88,23,0.8205,environmentally_unstable,inter_monsoon,humid_rain,34.96,65.81,116,167,232,260,0.7024,0.4202,0.463,approaching,False,1,False
BH-ENV-064-039,HIVE-064,ESP32-1064,2026-02-07T02:00:00,123,27,0.6387,environmentally_unstable,inter_monsoon,midday_heat,33.27,82.78,177,199,287,275,0.6493,0.5942,0.2591,not_ready,False,3,True
BH-LAT-030-058,HIVE-030,ESP32-1030,2026-04-30T00:00:00,153,43,1.0,late_stage_ready,inter_monsoon,post_rain,30.49,69.45,163,160,258,285,1.0,0.0,0.9585,ready,False,0,False
BH-LAT-021-028,HIVE-021,ESP32-1021,2026-01-14T12:00:00,93,24,0.6583,late_stage_nearly_ready,inter_monsoon,cloudy_stable,29.71,69.31,128,117,224,274,0.7312,0.0,0.722,nearly_ready,False,0,False
BH-LAT-020-058,HIVE-020,ESP32-1020,2026-02-06T08:00:00,116,26,0.7916,late_stage_nearly_ready,dry,stable_clear,32.58,65.73,125,136,207,236,0.8591,0.0,0.8351,ready,False,0,False
BH-EAR-001-045,HIVE-001,ESP32-1001,2026-02-08T10:00:00,56,32,0.3416,early_stage_healthy,wet,humid_rain,28.73,77.82,82,110,168,212,0.2337,0.0,0.2849,not_ready,False,0,False
BH-LAT-034-067,HIVE-034,ESP32-1034,2026-04-14T02:00:00,143,23,0.9669,late_stage_ready,dry,midday_heat,34.85,51.34,152,156,229,310,1.0,0.2173,0.8398,ready,False,1,False
BH-LAT-030-012,HIVE-030,ESP32-1030,2026-04-18T12:00:00,128,20,0.9663,late_stage_ready,inter_monsoon,humid_rain,29.74,65.99,157,162,261,280,0.9852,0.0,0.9438,ready,False,1,False
BH-ENV-060-083,HIVE-060,ESP32-1060,2026-05-02T06:00:00,146,41,0.7965,environmentally_unstable,inter_monsoon,humid_rain,34.35,81.11,189,122,269,259,0.7962,0.6283,0.3723,approaching,False,4,True
BH-ENV-065-057,HIVE-065,ESP32-1065,2026-01-28T02:00:00,139,36,0.8912,environmentally_unstable,inter_monsoon,midday_heat,34.96,62.66,126,193,269,379,0.809,0.6882,0.347,not_ready,False,4,True
BH-EAR-004-035,HIVE-004,ESP32-1004,2026-01-30T10:00:00,46,26,0.1979,early_stage_healthy,wet,post_rain,27.74,81.28,90,85,119,199,0.1698,0.0,0.2284,not_ready,False,1,False
BH-LAT-026-028,HIVE-026,ESP32-1026,2026-03-16T12:00:00,116,16,0.846,late_stage_nearly_ready,dry,midday_heat,32.52,62.47,145,141,246,272,0.8806,0.0091,0.8493,ready,False,0,False
BH-LAT-034-065,HIVE-034,ESP32-1034,2026-04-13T14:00:00,143,23,0.9298,late_stage_ready,dry,midday_heat,34.45,50.64,146,169,224,313,1.0,0.201,0.8484,ready,False,1,False
BH-LAT-039-072,HIVE-039,ESP32-1039,2026-02-23T00:00:00,140,35,0.9677,late_stage_overheated,dry,midday_heat,38.44,59.53,171,199,257,289,0.9998,0.699,0.5142,approaching,False,2,True
BH-EAR-007-023,HIVE-007,ESP32-1007,2026-03-16T06:00:00,45,18,0.3421,early_stage_healthy,inter_monsoon,humid_rain,28.06,77.72,79,81,145,218,0.2058,0.0,0.2597,not_ready,False,0,False
BH-MID-010-078,HIVE-010,ESP32-1010,2026-02-22T00:00:00,116,48,0.8025,mid_stage_stable,inter_monsoon,stable_clear,32.62,70.15,109,127,191,266,0.7211,0.0,0.7126,nearly_ready,False,0,False
BH-LAT-037-051,HIVE-037,ESP32-1037,2026-04-14T02:00:00,155,37,0.9474,late_stage_ready,inter_monsoon,stable_clear,31.06,61.29,159,182,244,276,1.0,0.0,0.9594,ready,False,1,False
BH-LAT-033-067,HIVE-033,ESP32-1033,2026-02-03T10:00:00,136,31,0.9847,late_stage_ready,inter_monsoon,stable_clear,32.2,64.66,164,156,233,272,1.0,0.0,0.9596,ready,False,0,False
BH-LAT-026-068,HIVE-026,ESP32-1026,2026-03-26T12:00:00,137,42,0.9778,late_stage_nearly_ready,dry,midday_heat,32.71,61.72,151,139,241,272,0.9727,0.0094,0.9294,ready,False,0,False
BH-LAT-034-077,HIVE-034,ESP32-1034,2026-04-16T14:00:00,144,25,0.9776,late_stage_ready,dry,stable_clear,34.44,49.94,149,160,226,302,1.0,0.2129,0.841,ready,False,1,False
BH-LAT-027-033,HIVE-027,ESP32-1027,2026-04-15T22:00:00,126,22,0.8266,late_stage_nearly_ready,inter_monsoon,stable_clear,29.41,75.14,163,168,212,262,0.8632,0.0424,0.8079,ready,False,0,False
BH-EAR-004-069,HIVE-004,ESP32-1004,2026-02-07T22:00:00,64,42,0.3748,early_stage_healthy,wet,cloudy_stable,28.4,79.25,96,89,134,213,0.3019,0.0,0.3439,not_ready,False,0,False
BH-ENV-061-045,HIVE-061,ESP32-1061,2026-01-18T06:00:00,127,28,0.7725,environmentally_unstable,dry,stable_clear,32.31,80.75,165,161,211,246,0.755,0.2627,0.599,approaching,False,1,False
BH-EAR-005-053,HIVE-005,ESP32-1005,2026-05-07T06:00:00,75,39,0.3046,early_stage_healthy,inter_monsoon,stable_clear,28.79,71.28,49,72,117,203,0.2866,0.0,0.3313,not_ready,False,0,False
BH-ENV-060-040,HIVE-060,ESP32-1060,2026-04-21T12:00:00,131,29,0.6452,environmentally_unstable,inter_monsoon,humid_rain,37.42,86.09,197,142,276,309,0.6739,0.8952,0.1118,not_ready,False,4,True
BH-EAR-005-002,HIVE-005,ESP32-1005,2026-04-24T12:00:00,53,15,0.1987,early_stage_healthy,inter_monsoon,stable_clear,28.58,71.06,51,73,103,197,0.2054,0.0,0.2593,not_ready,False,0,False
BH-EAR-003-074,HIVE-003,ESP32-1003,2026-03-30T12:00:00,76,49,0.3774,early_stage_healthy,wet,humid_rain,27.24,77.8,122,86,145,180,0.3098,0.0,0.3515,approaching,False,0,False
BH-MID-014-078,HIVE-014,ESP32-1014,2026-04-17T20:00:00,89,28,0.7058,mid_stage_stable,inter_monsoon,cloudy_stable,29.53,67.97,122,116,171,257,0.6555,0.0,0.6561,nearly_ready,False,0,False
BH-EAR-009-073,HIVE-009,ESP32-1009,2026-02-28T02:00:00,61,45,0.4905,early_stage_healthy,wet,humid_rain,28.87,74.98,69,119,172,211,0.3185,0.0,0.3589,approaching,False,0,False
BH-LAT-022-020,HIVE-022,ESP32-1022,2026-03-05T16:00:00,122,13,0.657,late_stage_nearly_ready,dry,stable_clear,30.92,56.01,136,141,213,253,0.7482,0.0,0.7367,nearly_ready,False,0,False
BH-EAR-005-012,HIVE-005,ESP32-1005,2026-04-27T00:00:00,55,15,0.1944,early_stage_healthy,inter_monsoon,cloudy_stable,28.96,72.95,65,76,119,194,0.1858,0.0,0.2427,not_ready,False,0,False
BH-MID-018-018,HIVE-018,ESP32-1018,2026-03-19T20:00:00,73,20,0.3047,mid_stage_stable,inter_monsoon,humid_rain,30.54,71.81,112,112,178,235,0.4443,0.0,0.4702,approaching,False,0,False
BH-ENV-060-002,HIVE-060,ESP32-1060,2026-04-12T00:00:00,120,12,0.5085,environmentally_unstable,inter_monsoon,storm_front,33.53,80.55,177,101,251,246,0.626,0.3865,0.4143,approaching,False,2,False
BH-EAR-005-078,HIVE-005,ESP32-1005,2026-05-13T12:00:00,83,45,0.3522,early_stage_healthy,inter_monsoon,cloudy_stable,28.9,72.11,53,72,110,203,0.2811,0.0,0.3261,not_ready,False,0,False
BH-EAR-001-023,HIVE-001,ESP32-1001,2026-02-02T22:00:00,45,18,0.2427,early_stage_healthy,wet,humid_rain,28.8,76.91,87,109,160,211,0.1788,0.0,0.236,not_ready,False,0,False
